average_rating,price,reviews_num,max_cpu_frequency,cpu_architecture,web_camera,weight,ethernet_adapter,pixel_response_time,microphone,warranty_duration,depth,screen_diagonal,battery_capacity,gaming_laptop,kensington_lock,cpu_cores_num,l2_cache,l3_cache,cpu_family,screen_refresh_rate,threads_num,max_possible_ram,integrated_graphics_card_model,dedicated_graphics_card_model,cpu_model,screen_resolution_name,hdd_capacity,ssd_capacity,graphics_ram,intel_optane_drive_capacity,os,optical_disc_drive,ppi,usb_power_delivery,keyboard_backlight,usb_2_0_ports,usb_3_x_ports,usb_type_c_ports,estimated_battery_life,gpu_manufacturer,cpu_manufacturer,ram,M_2_connector,sound_system,touch_screen,fingerprint_scanner,cpu_lithography,graphics_ram_type,ram_type,display_type,height,color,color_gamut,numeric_keypad,cpu_frequency,ram_frequency,width,release_year,memory_slots_num,additional_info,adaptive_sync_technology,multiple_35jacks,cellular_communication,dedicated_graphics,dedicated_graphics_only,usb2ethernet_adapter,display_port,hdmi,thunderbolt_2,thunderbolt_3,thunderbolt_4,vga,micro_hdmi,mini_display_port,additional_accessories,2_in_1,emcc,metal,plastic,carbon,brand_name,model_name,bluetooth,bluetooth_4_0,bluetooth_4_1,bluetooth_4_2,bluetooth_5_0,bluetooth_5_1,miracast,nfc,mmc,ms,micro_media,sd,sdhc,sdxc,micro_sd,micro_sdhc,micro_sdxc,glossy_display,screen_width_pixels,screen_height_pixels,hdd_increased_speed,best_wi_fi_standard,li_ion_battery_type,ultrabook,touch_numeric_keypad
5.0,70999.0,4.0,4.2,Zen 2,True,2.3,True,,True,12.0,256.0,15.6,5845.0,True,True,8,4.0,8.0,Ryzen 7,144.0,16.0,32,Radeon Vega 7,GeForce GTX 1650,4800H,FullHD,0.0,512.0,4.0,0.0,DOS,False,141.0,0.0,1.0,1.0,2.0,1.0,6.0,nVidia,AMD,16,1.0,DTS:X Ultra,False,0.0,7.0,GDDR6,DDR4,IPS,24.9,черный,"62% sRGB, 45% NTSC",True,2.9,3200.0,359.0,2020.0,2.0,,Adaptive-Sync,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,TUF Gaming A15 FX506IH-HN213,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False
4.6,70999.0,46.0,4.1,Coffee Lake,True,2.5,True,,True,12.0,255.0,15.6,5315.315315315315,True,True,4,1.0,8.0,Core i5,60.0,8.0,32,Intel UHD Graphics 630,GeForce GTX 1650,9300H,FullHD,0.0,512.0,4.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,1.0,2.0,1.0,8.0,nVidia,Intel,16,1.0,Acer TrueHarmony,False,0.0,14.0,GDDR5,DDR4,IPS,25.9,черный,"36% AdobeRGB, 57% sRGB",True,2.4,2666.0,363.4,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,Acer,Nitro 5 AN515-54-584Q,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
5.0,70999.0,1.0,4.2,Willow Cove,True,1.92,False,,True,12.0,230.0,15.6,4594.594594594595,False,False,4,5.0,8.0,Core i5,60.0,8.0,8,Intel Iris Xe,нет,1135G7,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,2.0,1.0,8.0,Intel,Intel,8,1.0,"HP Audio Boost , Bang & Olufsen с 3 динамиками",True,0.0,10.0,SMA,DDR4,IPS,18.9,серебристый,45% NTSC,True,2.4,3200.0,358.0,2020.0,2.0,"ИК-датчик температуры, электронный компас , акселерометр , гироскоп",нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,True,False,True,False,False,HP,ENVY x360 Convert 15-ed1007ur,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,1.0,1920,1080,False,5,False,False,False
4.6,70999.0,7.0,4.9,Comet Lake,True,1.6,False,,True,12.0,233.7,15.6,3834.0,False,False,4,1.0,8.0,Core i7,60.0,8.0,64,Intel UHD Graphics 620,нет,10510U,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,3.0,1.0,9.0,Intel,Intel,16,1.0,стереодинамики,False,0.0,14.0,SMA,DDR4,IPS,15.9,черный,"48% AdobeRGB, 65% sRGB, 46% NTSC",False,1.8,2666.0,356.8,2020.0,2.0,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,MSI,Modern 15 A10M-406RU,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,5,False,True,False
4.6,71799.0,9.0,4.1,Coffee Lake,True,2.5,True,,True,12.0,255.0,15.6,3580.0,True,True,4,1.0,8.0,Core i5,60.0,8.0,32,Intel UHD Graphics 630,GeForce RTX 2060,9300H,FullHD,0.0,256.0,6.0,0.0,UNIX-подобная,False,141.0,0.0,1.0,1.0,2.0,1.0,8.0,nVidia,Intel,8,1.0,Acer TrueHarmony,False,0.0,14.0,GDDR6,DDR4,IPS,25.9,черный,,True,2.4,2666.0,363.4,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,Acer,Nitro 5 AN515-54-599P,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
,71999.0,,4.2,Willow Cove,True,1.17,False,,True,24.0,208.0,14.0,6036.036036036036,False,False,4,5.0,8.0,Core i5,60.0,8.0,8,Intel Iris Xe,нет,1135G7,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,157.0,1.0,1.0,0.0,1.0,2.0,,Intel,Intel,8,1.0,"Harman kardon , Smart AMP",False,0.0,10.0,SMA,LPDDR4x,IPS,13.9,серебристый,100% sRGB,False,2.4,,319.0,2020.0,0.0,NumberPad,нет,True,False,False,False,True,False,True,0,0,0,False,0,False,True,False,False,True,False,False,ASUS,ZenBook UX425EA-BM002T,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,True,False,False
,71999.0,,4.2,Willow Cove,True,1.8,False,,True,12.0,235.0,15.6,,False,True,4,5.0,8.0,Core i5,60.0,8.0,20,Intel Iris Xe,GeForce MX350,1135G7,FullHD,0.0,512.0,2.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,2.0,1.0,1.0,,nVidia,Intel,8,1.0,"Harman kardon , ICEpower",False,0.0,10.0,GDDR5,DDR4,IPS,17.9,золотистый,45% NTSC,True,2.4,,359.0,2020.0,1.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,ASUS,VivoBook K513EQ-BQ038T,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,5,True,False,False
,72699.0,,4.5,Coffee Lake,True,2.5,True,,True,12.0,255.0,15.6,3720.0,True,True,6,1.5,9.0,Core i7,60.0,12.0,32,Intel UHD Graphics 630,GeForce GTX 1660 Ti,9750H,FullHD,0.0,512.0,6.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,1.0,2.0,1.0,8.0,nVidia,Intel,8,1.0,Acer TrueHarmony,False,0.0,14.0,GDDR6,DDR4,IPS,25.9,черный,"59% sRGB, 41% AdobeRGB",True,2.6,2666.0,363.4,2019.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,Acer,Nitro 5 AN515-54-791J,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
,72999.0,,3.6,Ice Lake,True,1.2,False,,True,12.0,233.9,13.5,3545.0,False,True,4,2.0,6.0,Core i5,60.0,8.0,8,Intel UHD,GeForce MX350,1035G1,QHD,0.0,512.0,2.0,0.0,Windows 10 Home,False,201.0,,1.0,1.0,1.0,1.0,10.5,nVidia,Intel,8,1.0,Acer TrueHarmony,False,1.0,10.0,GDDR5,DDR4,IPS,15.95,серебристый,,False,1.0,2666.0,302.5,2020.0,,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Acer,Swift 3 SF313-52G-52XL,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2256,1504,False,6,False,True,False
4.8,72999.0,10.0,4.0,Zen 2,True,2.2,True,,True,12.0,249.6,15.6,4054.054054054054,True,False,6,3.0,8.0,Ryzen 5,,12.0,32,Radeon Vega 6,GeForce GTX 1650,4600H,FullHD,0.0,512.0,4.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,0.0,2.0,1.0,6.0,nVidia,AMD,16,1.0,Dolby Audio,False,0.0,7.0,GDDR6,DDR4,IPS,24.9,синий,45% NTSC,True,3.0,3200.0,359.0,2020.0,2.0,,,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,Lenovo,IdeaPad Gaming 3 15ARH05,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False
5.0,72999.0,4.0,4.5,Comet Lake,True,2.35,True,,True,12.0,262.5,16.1,4729.72972972973,True,False,4,1.0,8.0,Core i5,60.0,8.0,32,Intel UHD Graphics 630,GeForce GTX 1650,10300H,FullHD,0.0,512.0,4.0,0.0,Windows 10 Home,False,137.0,0.0,1.0,0.0,2.0,1.0,5.0,nVidia,Intel,16,1.0,"HP Audio Boost , Bang & Olufsen с 2 динамиками",False,0.0,14.0,GDDR6,DDR4,IPS,23.5,черный,45% NTSC,True,2.5,2933.0,370.0,2020.0,2.0,акселерометр,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,HP,Pavilion Gaming 16-a0011ur,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,5,True,False,False
,73399.0,,4.5,Comet Lake,True,2.34,True,,True,12.0,254.0,15.6,4255.0,True,True,4,1.0,8.0,Core i5,60.0,8.0,32,Intel UHD Graphics 630,GeForce GTX 1650 Ti,10300H,FullHD,0.0,512.0,4.0,0.0,UNIX-подобная,False,141.0,0.0,1.0,2.0,1.0,1.0,4.0,nVidia,Intel,8,1.0,Waves MaxxAudio Pro,False,0.0,14.0,GDDR6,DDR4,WVA,22.0,черный,"58% sRGB, 37% AdobeRGB",True,2.5,2933.0,366.0,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,Dell,G315-5775,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,5,True,False,False
4.4,73599.0,7.0,4.1,Coffee Lake,True,2.5,True,,True,12.0,255.0,15.6,3580.0,True,True,4,1.0,8.0,Core i5,60.0,8.0,32,Intel UHD Graphics 630,GeForce RTX 2060,9300H,FullHD,0.0,512.0,6.0,0.0,UNIX-подобная,False,141.0,0.0,1.0,1.0,2.0,1.0,8.0,nVidia,Intel,8,1.0,Acer TrueHarmony,False,0.0,14.0,GDDR6,DDR4,IPS,25.9,черный,,True,2.4,2666.0,363.4,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,Acer,Nitro 5 AN515-54-52PW,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
5.0,73599.0,1.0,5.0,Comet Lake,True,2.3,True,,True,12.0,255.0,15.6,3560.0,True,True,6,1.5,12.0,Core i7,60.0,12.0,32,Intel UHD Graphics 630,GeForce GTX 1650 Ti,10750H,FullHD,0.0,512.0,4.0,0.0,UNIX-подобная,False,141.0,,1.0,0.0,3.0,1.0,8.0,nVidia,Intel,8,1.0,DTS:X Ultra,False,0.0,14.0,GDDR6,DDR4,IPS,23.9,черный,72% NTSC,True,2.6,2933.0,363.4,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,Acer,Nitro 5 AN515-55-729G,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,False,False,False
,73999.0,,3.9,Ice Lake,True,1.2,False,,True,12.0,233.9,13.5,3545.0,False,True,4,2.0,8.0,Core i7,60.0,8.0,16,Intel Iris Plus,нет,1065G7,QHD,0.0,512.0,0.0,0.0,UNIX-подобная,False,201.0,,1.0,1.0,1.0,1.0,10.5,Intel,Intel,16,1.0,Acer TrueHarmony,False,1.0,10.0,SMA,DDR4,IPS,15.95,серебристый,,False,1.3,2666.0,302.5,2020.0,,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Acer,Swift 3 SF313-52-710G,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2256,1504,False,6,False,True,False
,73999.0,,3.6,Ice Lake,True,1.19,False,,True,12.0,217.0,14.0,4343.0,False,True,4,2.0,6.0,Core i5,60.0,8.0,8,Intel UHD,GeForce MX350,1035G1,FullHD,0.0,512.0,2.0,0.0,Windows 10 Home,False,157.4,0.0,1.0,1.0,1.0,1.0,12.0,nVidia,Intel,8,1.0,Acer TrueHarmony,False,1.0,10.0,GDDR5,DDR4,IPS,16.0,серебристый,54% sRGB,False,1.0,2666.0,319.5,2020.0,0.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Acer,Swift 3 SF314-57G-5334,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,True,False
,73999.0,,5.0,Comet Lake,True,2.15,True,,True,12.0,254.5,15.6,,False,True,6,1.5,12.0,Core i7,60.0,12.0,32,Intel UHD Graphics 630,GeForce GTX 1650,10750H,FullHD,0.0,512.0,4.0,0.0,UNIX-подобная,False,141.0,0.0,1.0,1.0,2.0,1.0,8.0,nVidia,Intel,8,1.0,стереодинамики,False,1.0,14.0,GDDR6,DDR4,IPS,23.25,черный,,True,2.6,2933.0,363.4,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,Acer,Aspire 7 A715-75G-74AK,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
,73999.0,,4.0,Coffee Lake,True,2.3,True,,True,12.0,260.0,15.6,4400.0,True,True,4,1.0,8.0,Core i5,,8.0,32,Intel UHD Graphics 630,GeForce GTX 1650,8300H,FullHD,1000.0,128.0,4.0,0.0,Windows 10 Home,False,141.0,,1.0,0.0,3.0,1.0,3.0,nVidia,Intel,8,1.0,Nahimic 3,False,0.0,14.0,GDDR5,DDR4,IPS,29.0,черный,,True,2.3,2666.0,383.0,2019.0,2.0,,,True,False,True,False,False,False,True,0,0,0,False,0,True,False,False,False,False,True,False,MSI,GL63 8SC-017RU,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,5,True,False,False
5.0,73999.0,3.0,4.5,Comet Lake,True,2.3,True,,True,12.0,248.0,15.6,3693.6936936936936,True,True,4,1.0,8.0,Core i5,120.0,8.0,64,Intel UHD Graphics 630,GeForce GTX 1650,10300H,FullHD,0.0,512.0,4.0,0.0,DOS,False,141.0,0.0,1.0,0.0,3.0,1.0,3.0,nVidia,Intel,8,1.0,Nahimic 3,False,0.0,14.0,GDDR6,DDR4,IPS,27.5,черный,45% NTSC,True,2.5,2666.0,357.0,2020.0,2.0,,нет,True,False,True,False,False,False,True,0,0,0,False,0,True,False,False,False,True,True,False,MSI,GL65 10SCXR-024XRU,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,True,False,False
5.0,74699.0,3.0,4.2,Willow Cove,True,1.17,False,,True,24.0,208.0,14.0,6036.036036036036,False,False,4,5.0,8.0,Core i5,60.0,8.0,8,Intel Iris Xe,нет,1135G7,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,157.0,1.0,1.0,0.0,1.0,2.0,,Intel,Intel,8,1.0,"Harman kardon , Smart AMP",False,0.0,10.0,SMA,LPDDR4x,IPS,13.9,серый,100% sRGB,False,2.4,,319.0,2020.0,0.0,NumberPad,нет,True,False,False,False,True,False,True,0,0,0,False,0,False,True,False,False,True,False,False,ASUS,ZenBook UX425EA-BM027T,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,True,False,False
,74999.0,,4.9,Comet Lake,True,1.49,True,,True,12.0,231.0,13.3,4054.054054054054,False,True,4,1.0,8.0,Core i7,60.0,8.0,16,Intel UHD Graphics 620,нет,10510U,FullHD,0.0,256.0,0.0,0.0,Windows 10 Professional,False,165.6,,0.0,0.0,2.0,1.0,,Intel,Intel,8,1.0,стереодинамики,False,1.0,14.0,SMA,DDR4,IPS,18.0,серебристый,45% NTSC,False,1.8,2400.0,308.5,2020.0,2.0,влагозащищенная клавиатура,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,HP,ProBook 430 G7,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,True,False,False
,74999.0,,4.8,Comet Lake,True,1.4,False,,True,12.0,213.5,14.0,,False,False,4,1.0,8.0,Core i7,60.0,8.0,8,Intel UHD Graphics 620,нет,10510U,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,157.0,,1.0,2.0,1.0,1.0,,Intel,Intel,8,1.0,"ASUS SonicMaster , Harman kardon",False,1.0,14.0,SMA,DDR4,IPS,15.9,белый,,False,1.8,2666.0,324.9,2020.0,0.0,NumberPad,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,ASUS,VivoBook S14 S433FA-AM788T,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False
,74999.0,,4.8,Comet Lake,True,1.4,False,,True,12.0,213.5,14.0,,False,False,4,1.0,8.0,Core i7,60.0,8.0,8,Intel UHD Graphics 620,нет,10510U,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,157.0,,1.0,2.0,1.0,1.0,,Intel,Intel,8,1.0,"ASUS SonicMaster , Harman kardon",False,1.0,14.0,SMA,DDR4,IPS,15.9,розовый,,False,1.8,2666.0,324.9,2020.0,0.0,NumberPad,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,ASUS,VivoBook S14 S433FA-AM789T,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False
,74999.0,,4.8,Comet Lake,True,1.4,False,,True,12.0,213.5,14.0,,False,False,4,1.0,8.0,Core i7,60.0,8.0,8,Intel UHD Graphics 620,нет,10510U,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,157.0,,1.0,2.0,1.0,1.0,,Intel,Intel,8,1.0,"ASUS SonicMaster , Harman kardon",False,1.0,14.0,SMA,DDR4,IPS,15.9,черный,,False,1.8,2666.0,324.9,2020.0,0.0,NumberPad,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,ASUS,VivoBook S14 S433FA-AM790T,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False
,74999.0,,4.8,Comet Lake,True,1.4,False,,True,12.0,213.5,14.0,,False,False,4,1.0,8.0,Core i7,60.0,8.0,8,Intel UHD Graphics 620,нет,10510U,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,157.0,,1.0,2.0,1.0,1.0,,Intel,Intel,8,1.0,"ASUS SonicMaster , Harman kardon",False,1.0,14.0,SMA,DDR4,IPS,15.9,зеленый,,False,1.8,2666.0,324.9,2020.0,0.0,NumberPad,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,ASUS,VivoBook S14 S433FA-AM791T,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False
,74999.0,,4.2,Willow Cove,True,1.45,False,,True,12.0,228.0,14.0,5045.045045045045,False,True,4,5.0,8.0,Core i5,60.0,8.0,16,Intel Iris Xe,нет,1135G7,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,157.0,,1.0,1.0,1.0,1.0,,Intel,Intel,8,1.0,Acer TrueHarmony,False,1.0,10.0,SMA,LPDDR4x,IPS,18.0,серебристый,,False,2.4,,323.0,2020.0,1.0,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Acer,Swift 3 SF314-59-53N6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,True,False
4.7,74999.0,23.0,4.0,Zen 2,True,2.3,True,,True,12.0,256.0,15.6,4240.0,True,True,6,3.0,8.0,Ryzen 5,144.0,12.0,32,Radeon Vega 6,GeForce GTX 1650 Ti,4600H,FullHD,0.0,512.0,4.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,1.0,2.0,1.0,5.0,nVidia,AMD,16,1.0,DTS:X Ultra,False,0.0,7.0,GDDR6,DDR4,IPS,24.9,черный,"62% sRGB, 45% NTSC",True,3.0,3200.0,359.0,2020.0,2.0,,Adaptive-Sync,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,TUF Gaming A15 FX506II-HN173T,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False
,74999.0,,4.5,Comet Lake,True,2.3,True,,True,12.0,256.0,15.6,,True,True,4,1.0,8.0,Core i5,144.0,8.0,32,Intel UHD Graphics 630,GeForce GTX 1650,10300H,FullHD,0.0,512.0,4.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,1.0,2.0,1.0,5.0,nVidia,Intel,8,1.0,DTS:X Ultra,False,0.0,14.0,GDDR6,DDR4,IPS,24.9,черный,"62% sRGB, 47% AdobeRGB, 45% NTSC",True,2.5,2933.0,359.0,2020.0,2.0,,,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,TUF Gaming FX506LH-HN004T,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
5.0,74999.0,2.0,4.5,Comet Lake,True,2.3,True,,True,12.0,256.0,15.6,4324.324324324324,True,True,4,1.0,8.0,Core i5,144.0,8.0,32,Intel UHD Graphics 630,GeForce GTX 1650 Ti,10300H,FullHD,0.0,512.0,4.0,0.0,DOS,False,141.0,0.0,1.0,1.0,2.0,1.0,5.0,nVidia,Intel,16,1.0,DTS:X Ultra,False,0.0,14.0,GDDR6,DDR4,IPS,24.9,черный,"47% AdobeRGB, 62% sRGB, 45% NTSC",True,2.5,2933.0,359.0,2020.0,2.0,,,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,TUF Gaming FX506LI-HN077,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False
5.0,74999.0,1.0,4.8,Comet Lake,True,1.8,False,,True,12.0,233.8,15.6,,False,False,4,1.0,8.0,Core i7,60.0,8.0,16,Intel UHD Graphics 620,нет,10510U,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,141.0,,,2.0,1.0,1.0,,Intel,Intel,16,1.0,"ASUS SonicMaster , Harman kardon",False,0.5,14.0,SMA,DDR4,IPS,16.1,черный,,True,1.8,2666.0,359.8,2020.0,,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,ASUS,VivoBook S15 S533FA-BQ154T,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False
4.0,74999.0,1.0,4.8,Comet Lake,True,1.8,False,,True,12.0,233.8,15.6,,False,False,4,1.0,8.0,Core i7,60.0,8.0,16,Intel UHD Graphics 620,нет,10510U,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,141.0,,,2.0,1.0,1.0,,Intel,Intel,16,1.0,"ASUS SonicMaster , Harman kardon",False,0.5,14.0,SMA,DDR4,IPS,16.1,белый,,True,1.8,2666.0,359.8,2020.0,,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,ASUS,VivoBook S15 S533FA-BQ155T,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False
,74999.0,,4.8,Comet Lake,True,1.8,False,,True,12.0,233.8,15.6,,False,False,4,1.0,8.0,Core i7,60.0,8.0,16,Intel UHD Graphics 620,нет,10510U,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,141.0,,,2.0,1.0,1.0,,Intel,Intel,16,1.0,"ASUS SonicMaster , Harman kardon",False,0.5,14.0,SMA,DDR4,IPS,16.1,розовый,,True,1.8,2666.0,359.8,2020.0,,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,ASUS,VivoBook S15 S533FA-BQ172T,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False
4.9,74999.0,73.0,4.1,Zen 2,True,1.66,False,,True,12.0,233.13,15.6,4889.0,False,False,8,4.0,8.0,Ryzen 7,60.0,8.0,16,Radeon Vega 7,нет,4700U,FullHD,0.0,512.0,0.0,0.0,DOS,False,141.0,1.0,1.0,0.0,2.0,1.0,9.0,AMD,AMD,16,1.0,Dolby Audio,False,0.0,7.0,SMA,DDR4,IPS,16.9,серый,,True,2.0,3200.0,356.67,2020.0,0.0,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,Lenovo,IdeaPad 5 15ARE05,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,0.0,1920,1080,False,5,False,False,False
4.9,74999.0,73.0,4.1,Zen 2,True,1.66,False,,True,12.0,233.13,15.6,4889.0,False,False,8,4.0,8.0,Ryzen 7,60.0,8.0,16,Radeon Vega 7,нет,4700U,FullHD,0.0,512.0,0.0,0.0,DOS,False,141.0,1.0,1.0,0.0,2.0,1.0,9.0,AMD,AMD,16,1.0,Dolby Audio,False,0.0,7.0,SMA,DDR4,IPS,16.9,серый,,True,2.0,3200.0,356.67,2020.0,0.0,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,Lenovo,IdeaPad 5 15ARE05,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,False,False,False
4.7,74999.0,18.0,4.1,Coffee Lake,True,1.86,True,,True,12.0,254.0,15.6,,True,True,4,1.0,8.0,Core i5,144.0,8.0,64,Intel UHD Graphics 630,GeForce RTX 2060,9300H,FullHD,0.0,256.0,6.0,0.0,DOS,False,141.0,0.0,1.0,0.0,2.0,2.0,7.0,nVidia,Intel,8,1.0,Nahimic,False,0.0,14.0,GDDR6,DDR4,IPS,21.7,черный,,False,2.4,2666.0,359.0,2020.0,2.0,,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,MSI,GF65 9SEXR-875XRU,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False
5.0,74999.0,1.0,3.7,Ice Lake,True,1.68,False,,True,12.0,230.0,15.6,6396.396396396397,False,False,4,2.0,6.0,Core i5,60.0,8.0,8,Intel Iris Plus,нет,1035G4,FullHD,0.0,256.0,0.0,0.0,Windows 10 Home,False,141.0,,1.0,0.0,2.0,1.0,15.0,Intel,Intel,8,1.0,Dolby Atmos,False,0.5,,SMA,LPDDR4x,WVA,15.9,серый,100% sRGB,True,1.1,3200.0,355.5,2020.0,2.0,,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Lenovo,Yoga Slim 7 15IIL05,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,1920,1080,False,6,False,True,False
